transaction_id,customer_id,transaction_date,store_id,product_category,amount,items_count,payment_method
T021737,MP04352,01-sty-2025,S02,Electrical,185.38,3,card
T021738,MP04353,13-mar-2024,S02,Flooring,298.24,6,online
T021739,MP04353,10-cze-2024,S06,Flooring,48.24,1,card
T021740,MP04353,29-wrz-2024,S06,Building Materials,92.78,1,card
T021741,MP04353,01-gru-2024,S06,Flooring,75.63,1,mobile
T021742,MP04354,24-cze-2023,S05,Flooring,244.78,4,card
T021743,MP04354,09-mar-2024,S05,Garden,329.83,2,cash
T021744,MP04354,07-maj-2024,S05,Garden,204.29,2,online
T021745,MP04354,13-lip-2024,S05,Flooring,385.79,2,cash
T021746,MP04354,28-lip-2024,S12,Paint,265.14,2,card
T021747,MP04354,28-wrz-2024,S05,Paint,51.32,1,online
T021748,MP04354,29-gru-2024,S05,Paint,690.17,6,card
T021749,MP04355,31-paź-2023,S08,Flooring,413.39,8,online
T021750,MP04355,24-maj-2024,S01,Building Materials,442.71,3,card
T021751,MP04355,25-maj-2024,S07,Building Materials,219.71,2,mobile
T021752,MP04355,02-cze-2024,S01,Flooring,314.85,3,online
T021753,MP04355,05-sty-2025,S01,Plumbing,562.76,8,online
T021754,MP04356,15-lip-2024,S04,Lighting,1192.4,7,online
T021755,MP04356,05-wrz-2024,S04,Plumbing,288.74,7,card
T021756,MP04356,16-lis-2024,S01,Plumbing,516.19,5,card
T021757,MP04356,17-gru-2024,S04,Lighting,253.62,2,card
T021758,MP04356,08-sty-2025,S04,Paint,105.15,1,online
T021759,MP04357,23-lis-2024,S06,Lighting,242.1,3,card
T021760,MP04357,23-lis-2024,S06,Lighting,72.56,1,online
T021761,MP04357,24-lis-2024,S06,Lighting,335.96,2,cash
T021762,MP04357,24-lis-2024,S06,Lighting,160.15,1,card
T021763,MP04358,11-gru-2022,S08,Flooring,641.19,6,card
T021764,MP04358,06-wrz-2023,S08,Electrical,175.57,2,online
T021765,MP04358,12-paź-2023,S08,Electrical,565.04,10,card
T021766,MP04358,26-paź-2023,S08,Tools,316.58,3,cash
T021767,MP04358,13-lis-2023,S04,Paint,371.41,5,card
T021768,MP04358,23-lis-2023,S12,Paint,169.64,1,card
T021769,MP04358,15-sty-2024,S10,Building Materials,177.8,1,card
T021770,MP04358,20-lip-2024,S08,Building Materials,568.08,7,card
T021771,MP04358,01-wrz-2024,S08,Building Materials,467.4,11,card
T021772,MP04358,14-sty-2025,S08,Building Materials,590.48,5,online
T021773,MP04359,04-lip-2024,S04,Electrical,369.95,4,card
T021774,MP04359,06-lip-2024,S04,Tools,531.2,3,card
T021775,MP04359,14-lip-2024,S04,Electrical,348.05,3,card
T021776,MP04359,24-lip-2024,S04,Flooring,236.9,2,mobile
T021777,MP04359,16-sie-2024,S04,Electrical,422.09,2,card
T021778,MP04359,28-gru-2024,S04,Electrical,235.62,1,card
T021779,MP04360,30-lis-2024,S08,Tools,103.85,1,card
T021780,MP04360,12-gru-2024,S03,Tools,255.75,1,mobile
T021781,MP04361,20-mar-2022,S01,Lighting,267.27,3,card
T021782,MP04361,30-mar-2022,S07,Plumbing,242.17,2,online
T021783,MP04361,30-mar-2022,S07,Plumbing,262.63,1,cash
T021784,MP04361,21-kwi-2023,S07,Plumbing,115.58,1,online
T021785,MP04361,20-cze-2023,S10,Lighting,1386.26,10,card
T021786,MP04361,30-cze-2023,S07,Electrical,198.69,6,mobile
T021787,MP04361,14-wrz-2023,S04,Lighting,266.83,3,online
T021788,MP04361,17-wrz-2023,S07,Electrical,412.51,5,card
T021789,MP04361,01-paź-2023,S07,Plumbing,290.42,5,card
T021790,MP04361,07-lut-2024,S07,Plumbing,1596.33,20,card
T021791,MP04361,04-maj-2024,S07,Lighting,401.15,5,online
T021792,MP04361,18-maj-2024,S07,Building Materials,402.12,3,card
T021793,MP04361,29-maj-2024,S10,Building Materials,622.9,5,online
T021794,MP04361,22-lip-2024,S02,Lighting,238.74,6,card
T021795,MP04361,28-sie-2024,S03,Building Materials,524.08,4,cash
T021796,MP04361,09-sty-2025,S07,Electrical,198.34,4,card
T021797,MP04362,12-maj-2024,S07,Lighting,342.76,2,card
T021798,MP04362,22-cze-2024,S07,Garden,341.27,5,card
T021799,MP04362,16-lip-2024,S07,Lighting,510.73,3,online
T021800,MP04362,27-paź-2024,S07,Lighting,101.84,1,card
T021801,MP04362,03-gru-2024,S07,Lighting,300.59,2,cash
T021802,MP04363,15-lip-2023,S02,Building Materials,378.11,3,online
T021803,MP04363,05-sie-2023,S02,Building Materials,54.53,1,cash
T021804,MP04363,20-wrz-2023,S06,Building Materials,142.31,1,card
T021805,MP04363,01-sty-2024,S02,Building Materials,106.67,1,card
T021806,MP04363,04-lis-2024,S02,Building Materials,714.85,20,cash
T021807,MP04364,25-lis-2024,S01,Lighting,439.85,7,online
T021808,MP04364,04-gru-2024,S01,Electrical,133.35,1,cash
T021809,MP04364,08-gru-2024,S01,Paint,288.36,3,cash
T021810,MP04364,12-gru-2024,S01,Electrical,279.59,6,online
T021811,MP04365,25-sty-2024,S12,Garden,303.43,9,card
T021812,MP04365,09-maj-2024,S06,Garden,346.94,3,online
T021813,MP04365,05-cze-2024,S12,Garden,647.26,7,online
T021814,MP04365,08-gru-2024,S12,Garden,529.65,12,online
T021815,MP04366,15-lip-2024,S09,Lighting,150.63,1,card
T021816,MP04366,17-lip-2024,S09,Plumbing,454.68,3,card
T021817,MP04366,25-lip-2024,S09,Lighting,193.6,5,card
T021818,MP04366,01-sie-2024,S09,Lighting,251.42,5,cash
T021819,MP04366,09-sie-2024,S04,Plumbing,558.75,12,card
T021820,MP04367,03-lis-2022,S02,Tools,591.99,4,card
T021821,MP04367,02-kwi-2023,S02,Electrical,448.67,5,card
T021822,MP04367,22-lip-2023,S02,Electrical,601.14,8,card
T021823,MP04367,05-paź-2023,S02,Paint,99.04,1,card
T021824,MP04367,08-paź-2023,S04,Paint,129.86,1,card
T021825,MP04367,07-sty-2025,S02,Flooring,591.2,6,online
T021826,MP04368,25-lip-2023,S06,Lighting,35.73,1,card
T021827,MP04369,13-paź-2024,S06,Paint,174.04,1,card
T021828,MP04370,27-sty-2024,S01,Electrical,195.6,2,card
T021829,MP04370,09-kwi-2024,S01,Building Materials,352.99,3,online
T021830,MP04370,15-maj-2024,S01,Tools,437.59,5,mobile
T021831,MP04370,14-gru-2024,S01,Plumbing,500.36,7,online
T021832,MP04371,25-wrz-2024,S08,Flooring,151.3,1,card
T021833,MP04372,25-sie-2022,S12,Lighting,77.48,1,online
T021834,MP04372,23-kwi-2023,S12,Electrical,332.44,2,card
T021835,MP04372,04-sie-2023,S02,Lighting,310.23,2,card
T021836,MP04372,22-maj-2024,S12,Paint,476.86,4,online
T021837,MP04372,11-sty-2025,S12,Electrical,334.46,8,card
T021838,MP04373,03-lut-2023,S05,Flooring,519.21,9,mobile
T021839,MP04373,27-maj-2023,S09,Lighting,315.59,2,mobile
T021840,MP04373,15-lip-2023,S05,Lighting,210.29,1,card
T021841,MP04373,25-sie-2023,S05,Tools,833.56,20,mobile
T021842,MP04373,27-gru-2023,S05,Lighting,387.51,5,card
T021843,MP04373,05-mar-2024,S05,Lighting,664.85,5,card
T021844,MP04373,09-sty-2025,S05,Flooring,137.48,1,online
T021845,MP04374,18-lip-2024,S02,Paint,227.07,1,card
T021846,MP04374,04-sie-2024,S02,Paint,204.41,1,card
T021847,MP04374,25-sie-2024,S11,Flooring,268.08,6,online
T021848,MP04374,07-wrz-2024,S02,Paint,21.78,1,mobile
T021849,MP04374,13-paź-2024,S02,Paint,284.22,7,online
T021850,MP04374,28-lis-2024,S02,Flooring,449.66,3,card
T021851,MP04375,29-gru-2022,S10,Electrical,6.38,1,card
T021852,MP04375,25-lip-2023,S08,Electrical,63.62,1,cash
T021853,MP04376,11-paź-2023,S04,Flooring,17.07,1,card
T021854,MP04376,06-gru-2023,S04,Flooring,118.57,1,online
T021855,MP04377,30-sty-2023,S07,Paint,316.1,2,card
T021856,MP04377,03-mar-2023,S07,Paint,263.39,5,online
T021857,MP04377,09-kwi-2023,S03,Paint,477.4,3,online
T021858,MP04377,22-lip-2023,S12,Paint,726.25,6,online
T021859,MP04377,05-lut-2024,S07,Paint,116.35,1,cash
T021860,MP04377,02-maj-2024,S07,Paint,96.65,1,mobile
T021861,MP04377,03-maj-2024,S07,Paint,419.39,3,online
T021862,MP04377,27-maj-2024,S07,Paint,294.33,8,online
T021863,MP04377,01-cze-2024,S12,Paint,826.27,8,online
T021864,MP04377,08-sty-2025,S07,Paint,68.01,1,card
T021865,MP04378,29-mar-2023,S02,Lighting,255.06,3,online
T021866,MP04378,20-gru-2024,S02,Lighting,251.86,1,card
T021867,MP04379,09-mar-2023,S01,Building Materials,43.0,1,cash
T021868,MP04379,25-lip-2023,S01,Building Materials,37.22,1,card
T021869,MP04380,24-paź-2024,S01,Flooring,59.85,1,online
T021870,MP04380,25-paź-2024,S01,Flooring,80.81,1,card
T021871,MP04380,13-lis-2024,S06,Flooring,181.33,4,card
T021872,MP04380,21-gru-2024,S01,Flooring,34.58,1,cash
T021873,MP04381,28-paź-2024,S07,Flooring,38.9,1,cash
T021874,MP04382,04-maj-2023,S06,Paint,277.28,8,card
T021875,MP04382,06-wrz-2024,S06,Paint,169.77,2,mobile
T021876,MP04383,20-kwi-2023,S12,Tools,228.98,3,online
T021877,MP04383,23-kwi-2023,S10,Electrical,420.56,7,mobile
T021878,MP04383,27-maj-2023,S10,Building Materials,955.13,20,online
T021879,MP04383,27-sie-2023,S10,Building Materials,243.02,3,cash
T021880,MP04383,13-gru-2024,S10,Tools,334.45,3,online
T021881,MP04384,24-gru-2023,S01,Paint,354.03,2,card
T021882,MP04384,11-sty-2024,S01,Garden,965.75,6,mobile
T021883,MP04384,21-lip-2024,S01,Electrical,528.96,10,card
T021884,MP04384,07-sie-2024,S01,Garden,230.1,2,mobile
T021885,MP04384,28-paź-2024,S01,Garden,191.89,2,mobile
T021886,MP04384,10-sty-2025,S01,Electrical,582.25,5,online
T021887,MP04385,06-kwi-2023,S09,Flooring,398.8,9,card
T021888,MP04385,20-maj-2023,S09,Flooring,288.33,5,card
T021889,MP04385,11-cze-2023,S09,Flooring,473.68,3,card
T021890,MP04385,22-lis-2024,S09,Tools,294.76,2,card
T021891,MP04386,08-mar-2024,S01,Electrical,57.28,1,card
T021892,MP04386,21-kwi-2024,S04,Electrical,553.25,8,mobile
T021893,MP04386,02-maj-2024,S05,Flooring,232.35,3,card
T021894,MP04386,04-maj-2024,S05,Flooring,445.61,6,card
T021895,MP04386,15-maj-2024,S02,Electrical,253.88,1,mobile
T021896,MP04386,14-cze-2024,S06,Flooring,212.33,5,mobile
T021897,MP04386,29-lip-2024,S05,Lighting,748.85,5,card
T021898,MP04386,07-sie-2024,S05,Electrical,58.62,1,online
T021899,MP04386,10-sie-2024,S05,Flooring,247.93,2,card
T021900,MP04386,14-wrz-2024,S08,Lighting,141.35,1,cash
T021901,MP04386,17-lis-2024,S05,Lighting,271.93,2,online
T021902,MP04386,31-gru-2024,S05,Lighting,110.33,1,online
T021903,MP04387,23-paź-2022,S07,Lighting,532.67,4,online
T021904,MP04387,28-lis-2022,S08,Lighting,209.97,1,card
T021905,MP04387,07-lut-2023,S07,Flooring,98.01,1,card
T021906,MP04387,27-lip-2023,S07,Building Materials,123.53,1,card
T021907,MP04387,30-sie-2023,S07,Building Materials,240.58,3,card
T021908,MP04387,26-gru-2024,S07,Lighting,644.29,5,card
T021909,MP04388,02-sie-2022,S03,Flooring,377.92,11,card
T021910,MP04388,17-lis-2022,S03,Flooring,50.3,1,cash
T021911,MP04388,12-gru-2022,S12,Flooring,247.26,7,card
T021912,MP04388,29-kwi-2024,S03,Flooring,112.48,2,cash
T021913,MP04388,21-maj-2024,S03,Flooring,118.67,1,mobile
T021914,MP04388,12-lis-2024,S03,Flooring,263.08,2,card
T021915,MP04389,24-lut-2023,S06,Electrical,227.72,3,card
T021916,MP04389,19-paź-2023,S06,Electrical,121.97,1,online
T021917,MP04389,29-sty-2024,S06,Electrical,247.13,3,card
T021918,MP04389,17-lip-2024,S06,Electrical,286.45,4,card
T021919,MP04389,08-paź-2024,S06,Electrical,428.07,3,cash
T021920,MP04389,30-paź-2024,S06,Electrical,191.18,2,cash
T021921,MP04389,16-gru-2024,S05,Electrical,433.75,5,card
T021922,MP04390,19-gru-2023,S01,Building Materials,298.03,3,card
T021923,MP04390,14-gru-2024,S01,Building Materials,120.89,3,card
T021924,MP04391,08-sie-2022,S01,Electrical,166.4,4,cash
T021925,MP04391,07-sie-2024,S01,Electrical,30.1,1,card
T021926,MP04392,15-cze-2024,S10,Tools,35.0,1,mobile
T021927,MP04393,23-mar-2022,S01,Electrical,156.59,1,online
T021928,MP04393,29-wrz-2022,S01,Electrical,75.98,1,card
T021929,MP04393,20-lis-2022,S12,Electrical,177.5,1,cash
T021930,MP04393,20-sty-2024,S01,Electrical,50.83,1,mobile
T021931,MP04393,12-lis-2024,S01,Electrical,72.97,1,online
T021932,MP04394,08-cze-2022,S07,Flooring,37.11,1,card
T021933,MP04394,09-paź-2022,S01,Flooring,237.44,6,cash
T021934,MP04394,22-lis-2022,S01,Flooring,413.18,6,cash
T021935,MP04394,08-sty-2023,S01,Flooring,92.97,1,card
T021936,MP04394,12-paź-2023,S01,Flooring,633.77,4,mobile
T021937,MP04394,01-sty-2025,S01,Flooring,173.29,1,card
T021938,MP04395,22-lip-2023,S11,Electrical,37.62,1,mobile
T021939,MP04395,25-lip-2023,S11,Electrical,130.51,1,card
T021940,MP04395,13-sie-2023,S11,Lighting,23.9,1,card
T021941,MP04395,13-sie-2023,S11,Electrical,54.32,1,card
T021942,MP04395,14-sie-2023,S03,Lighting,19.79,1,mobile
T021943,MP04395,14-sie-2023,S11,Electrical,38.64,1,cash
T021944,MP04395,17-sie-2023,S11,Lighting,82.07,1,online
T021945,MP04396,14-sie-2023,S11,Building Materials,277.52,2,card
T021946,MP04396,14-lut-2024,S02,Building Materials,312.08,8,cash
T021947,MP04396,24-kwi-2024,S03,Building Materials,391.17,3,card
T021948,MP04396,28-kwi-2024,S04,Building Materials,285.0,7,mobile
T021949,MP04396,03-wrz-2024,S03,Building Materials,417.76,4,card
T021950,MP04396,24-lis-2024,S02,Building Materials,162.38,3,online
T021951,MP04397,10-sty-2023,S06,Electrical,165.36,1,card
T021952,MP04397,06-mar-2023,S07,Electrical,428.33,13,card
T021953,MP04397,22-mar-2023,S02,Electrical,304.33,2,card
T021954,MP04397,07-cze-2023,S06,Tools,995.01,10,card
T021955,MP04397,16-cze-2023,S06,Electrical,557.07,7,online
T021956,MP04397,14-paź-2023,S06,Tools,270.52,5,mobile
T021957,MP04397,19-lis-2023,S06,Tools,260.92,2,online
T021958,MP04397,14-mar-2024,S06,Tools,547.89,10,mobile
T021959,MP04397,04-sty-2025,S06,Paint,126.55,1,mobile
T021960,MP04398,03-sty-2023,S07,Building Materials,404.66,12,card
T021961,MP04398,22-sty-2023,S10,Building Materials,33.86,1,mobile
T021962,MP04398,07-lut-2023,S04,Paint,1145.19,8,online
T021963,MP04398,30-sie-2023,S10,Paint,81.39,1,cash
T021964,MP04398,09-lis-2023,S10,Building Materials,438.2,3,card
T021965,MP04398,15-sty-2024,S10,Paint,793.61,19,online
T021966,MP04398,24-lut-2024,S04,Tools,446.85,3,cash
T021967,MP04398,07-mar-2024,S10,Building Materials,556.84,5,card
T021968,MP04398,22-maj-2024,S10,Paint,368.25,6,online
T021969,MP04398,15-cze-2024,S10,Building Materials,278.4,5,online
T021970,MP04398,08-sty-2025,S10,Building Materials,261.33,5,card
T021971,MP04399,26-sie-2022,S09,Electrical,58.57,1,card
T021972,MP04399,19-maj-2023,S09,Paint,159.05,1,online
T021973,MP04399,19-cze-2023,S11,Paint,278.01,8,mobile
T021974,MP04399,22-lip-2023,S09,Paint,113.04,2,card
T021975,MP04399,30-sie-2023,S09,Electrical,338.59,8,online
T021976,MP04399,24-paź-2023,S09,Plumbing,811.3,9,cash
T021977,MP04399,17-gru-2023,S02,Electrical,198.34,1,card
T021978,MP04399,17-lut-2024,S09,Electrical,373.59,3,card
T021979,MP04399,19-mar-2024,S09,Electrical,534.26,3,card
T021980,MP04399,26-gru-2024,S09,Paint,290.58,2,online
T021981,MP04400,01-mar-2024,S01,Flooring,198.07,2,card
T021982,MP04400,16-paź-2024,S01,Flooring,60.82,1,mobile
T021983,MP04401,20-paź-2023,S06,Tools,381.75,2,online
T021984,MP04401,27-wrz-2024,S06,Plumbing,86.37,1,card
T021985,MP04402,17-lip-2022,S02,Tools,1139.74,7,card
T021986,MP04402,03-lip-2023,S05,Building Materials,52.98,1,card
T021987,MP04402,15-lip-2023,S05,Building Materials,118.76,1,card
T021988,MP04402,08-wrz-2023,S05,Paint,153.9,1,online
T021989,MP04402,29-gru-2024,S05,Tools,769.86,6,mobile
T021990,MP04403,02-sie-2024,S03,Plumbing,35.0,1,card
T021991,MP04404,18-gru-2024,S09,Electrical,99.21,3,online
T021992,MP04405,02-sty-2023,S12,Building Materials,223.65,3,cash
T021993,MP04405,22-lip-2023,S12,Building Materials,52.0,1,online
T021994,MP04405,01-lis-2023,S12,Building Materials,209.46,2,card
T021995,MP04405,30-cze-2024,S05,Building Materials,135.52,1,online
T021996,MP04406,13-wrz-2024,S05,Garden,35.93,1,online
T021997,MP04406,13-wrz-2024,S01,Garden,171.1,3,cash
T021998,MP04407,25-sty-2023,S01,Tools,806.38,6,mobile
T021999,MP04407,25-wrz-2023,S01,Garden,198.21,4,card
T022000,MP04407,04-lis-2023,S11,Paint,214.47,2,card
T022001,MP04407,04-lut-2024,S01,Tools,483.15,5,cash
T022002,MP04407,23-lut-2024,S01,Garden,293.39,2,card
T022003,MP04407,02-mar-2024,S01,Paint,1485.06,11,cash
T022004,MP04407,18-mar-2024,S01,Tools,748.99,6,cash
T022005,MP04407,27-mar-2024,S01,Plumbing,978.2,7,card
T022006,MP04407,21-kwi-2024,S11,Tools,521.02,3,card
T022007,MP04407,17-lip-2024,S01,Tools,193.06,1,online
T022008,MP04407,07-sty-2025,S01,Paint,833.14,9,online
T022009,MP04408,30-gru-2022,S08,Paint,57.5,1,online
T022010,MP04408,01-lis-2023,S08,Paint,172.53,2,mobile
T022011,MP04408,28-gru-2023,S08,Paint,55.92,1,cash
T022012,MP04408,07-sty-2024,S08,Paint,332.69,7,card
T022013,MP04408,14-gru-2024,S08,Paint,14.34,1,mobile
T022014,MP04409,26-paź-2022,S04,Building Materials,405.6,9,card
T022015,MP04409,03-lis-2022,S04,Building Materials,185.36,1,online
T022016,MP04409,13-lis-2022,S04,Building Materials,318.56,3,online
T022017,MP04409,02-kwi-2023,S04,Tools,473.63,5,card
T022018,MP04409,11-sty-2024,S04,Building Materials,60.66,1,cash
T022019,MP04409,10-wrz-2024,S04,Building Materials,104.4,2,mobile
T022020,MP04409,31-gru-2024,S04,Building Materials,756.8,20,card
T022021,MP04410,24-lis-2023,S10,Lighting,912.14,12,card
T022022,MP04410,20-gru-2023,S10,Electrical,376.2,4,online
T022023,MP04410,08-cze-2024,S10,Tools,166.65,1,online
T022024,MP04410,17-wrz-2024,S10,Building Materials,184.58,2,cash
T022025,MP04410,07-paź-2024,S12,Lighting,299.07,2,online
T022026,MP04410,22-paź-2024,S10,Tools,1049.69,17,online
T022027,MP04410,13-sty-2025,S10,Electrical,1259.95,19,card
T022028,MP04411,21-lis-2022,S12,Paint,43.45,1,card
T022029,MP04411,21-sty-2023,S03,Building Materials,163.77,2,mobile
T022030,MP04411,07-gru-2023,S01,Lighting,119.67,1,online
T022031,MP04411,01-lis-2024,S12,Lighting,184.58,1,online
T022032,MP04412,05-lis-2023,S11,Building Materials,716.34,6,mobile
T022033,MP04412,12-sty-2024,S01,Electrical,487.97,8,online
T022034,MP04412,22-maj-2024,S01,Electrical,529.33,11,online
T022035,MP04412,31-gru-2024,S11,Tools,259.63,2,cash
T022036,MP04413,21-sty-2023,S08,Lighting,6.69,1,card
T022037,MP04413,27-lis-2023,S08,Lighting,164.61,4,cash
T022038,MP04413,29-sty-2024,S08,Lighting,174.41,2,online
T022039,MP04413,30-sty-2024,S08,Lighting,204.94,5,cash
T022040,MP04413,09-lis-2024,S08,Lighting,353.31,3,card
T022041,MP04413,18-gru-2024,S08,Lighting,737.32,9,online
T022042,MP04414,07-mar-2024,S12,Electrical,463.67,3,card
T022043,MP04414,11-mar-2024,S06,Electrical,204.28,1,card
T022044,MP04414,13-mar-2024,S12,Paint,354.93,6,online
T022045,MP04414,14-mar-2024,S04,Electrical,426.9,9,card
T022046,MP04414,18-kwi-2024,S12,Electrical,78.07,1,card
T022047,MP04414,21-maj-2024,S12,Electrical,893.41,20,mobile
T022048,MP04414,07-cze-2024,S12,Paint,510.08,4,mobile
T022049,MP04414,04-sie-2024,S12,Electrical,470.54,4,mobile
T022050,MP04414,22-wrz-2024,S12,Electrical,405.07,3,mobile
T022051,MP04414,30-paź-2024,S12,Paint,924.94,6,card
T022052,MP04414,21-lis-2024,S12,Paint,311.84,3,card
T022053,MP04415,12-gru-2023,S01,Plumbing,754.9,6,card
T022054,MP04415,15-gru-2023,S01,Garden,866.92,8,cash
T022055,MP04415,02-lut-2024,S01,Plumbing,446.26,14,card
T022056,MP04415,22-kwi-2024,S01,Electrical,197.75,1,mobile
T022057,MP04415,12-maj-2024,S07,Paint,149.91,2,cash
T022058,MP04415,20-wrz-2024,S05,Plumbing,280.14,5,online
T022059,MP04415,02-sty-2025,S01,Electrical,445.49,8,card
T022060,MP04416,16-sty-2024,S11,Lighting,92.85,1,online
T022061,MP04416,12-mar-2024,S11,Garden,127.55,1,card
T022062,MP04416,14-kwi-2024,S11,Lighting,1115.5,8,online
T022063,MP04416,09-cze-2024,S03,Garden,616.93,5,online
T022064,MP04416,30-lip-2024,S11,Lighting,294.05,3,cash
T022065,MP04416,31-gru-2024,S11,Lighting,123.92,2,card
T022066,MP04417,22-cze-2023,S03,Paint,370.04,7,card
T022067,MP04417,06-sty-2024,S03,Plumbing,293.86,4,mobile
T022068,MP04417,23-kwi-2024,S03,Plumbing,119.65,1,online
T022069,MP04417,30-lis-2024,S03,Paint,101.73,1,card
T022070,MP04418,21-lip-2022,S01,Flooring,143.74,1,card
T022071,MP04418,13-paź-2022,S01,Electrical,685.6,20,cash
T022072,MP04418,28-cze-2023,S01,Flooring,190.16,2,card
T022073,MP04418,21-gru-2023,S01,Building Materials,533.16,5,card
T022074,MP04418,10-sty-2024,S01,Building Materials,171.9,1,card
T022075,MP04418,27-gru-2024,S01,Building Materials,341.15,6,card
T022076,MP04419,24-lut-2024,S05,Paint,19.77,1,mobile
T022077,MP04419,24-lut-2024,S05,Paint,61.29,1,mobile
T022078,MP04419,24-lut-2024,S05,Paint,26.44,1,online
T022079,MP04419,25-lut-2024,S05,Paint,32.5,1,cash
T022080,MP04420,02-wrz-2022,S12,Electrical,194.45,1,card
T022081,MP04420,31-mar-2023,S03,Flooring,675.88,5,card
T022082,MP04420,10-cze-2023,S02,Flooring,466.6,5,mobile
T022083,MP04420,17-sie-2023,S02,Electrical,287.59,6,online
T022084,MP04420,24-gru-2023,S02,Paint,479.29,4,online
T022085,MP04420,05-lut-2024,S12,Flooring,295.57,2,mobile
T022086,MP04420,28-gru-2024,S02,Flooring,294.35,5,online
T022087,MP04421,29-mar-2024,S08,Flooring,69.01,1,card
T022088,MP04421,28-kwi-2024,S08,Lighting,265.05,5,cash
T022089,MP04421,01-maj-2024,S12,Flooring,1095.56,9,cash
T022090,MP04421,09-cze-2024,S08,Lighting,403.16,2,mobile
T022091,MP04421,14-cze-2024,S08,Plumbing,127.94,1,cash
T022092,MP04421,26-lip-2024,S08,Flooring,185.79,3,cash
T022093,MP04421,13-wrz-2024,S08,Plumbing,396.13,2,card
T022094,MP04421,19-wrz-2024,S08,Electrical,212.81,1,online
T022095,MP04421,06-sty-2025,S01,Electrical,884.96,10,card
T022096,MP04422,30-gru-2024,S02,Garden,315.09,2,mobile
T022097,MP04422,30-gru-2024,S02,Garden,68.88,1,cash
T022098,MP04422,30-gru-2024,S05,Garden,126.86,1,card
T022099,MP04422,31-gru-2024,S02,Garden,138.42,1,mobile
T022100,MP04422,31-gru-2024,S06,Garden,192.08,2,cash
T022101,MP04423,25-cze-2024,S05,Garden,216.17,2,online
T022102,MP04423,30-cze-2024,S05,Building Materials,570.98,10,online
T022103,MP04423,07-lip-2024,S05,Building Materials,454.62,7,mobile
T022104,MP04423,06-wrz-2024,S05,Building Materials,99.19,1,card
T022105,MP04423,17-paź-2024,S04,Building Materials,408.3,2,mobile
T022106,MP04423,28-lis-2024,S05,Lighting,277.23,2,card
T022107,MP04423,03-gru-2024,S05,Building Materials,98.14,1,card
T022108,MP04424,18-wrz-2023,S02,Flooring,151.12,1,card
T022109,MP04424,20-wrz-2023,S02,Flooring,321.51,2,card
T022110,MP04424,25-gru-2023,S02,Flooring,367.14,3,card
T022111,MP04424,11-wrz-2024,S02,Flooring,154.76,2,mobile
T022112,MP04425,09-lut-2023,S10,Flooring,557.05,5,online
T022113,MP04425,11-lut-2023,S10,Paint,64.9,1,online
T022114,MP04425,13-maj-2023,S10,Flooring,20.32,1,online
T022115,MP04425,05-gru-2023,S10,Paint,310.67,3,online
T022116,MP04425,02-cze-2024,S10,Paint,160.89,4,card
T022117,MP04425,06-sty-2025,S10,Lighting,186.31,1,online
T022118,MP04426,11-lis-2024,S12,Electrical,315.56,6,cash
